id,employee_id,project_id,work_date,hours,day_type,data_source,source_filename,source_row,imported_at,imported_by,entered_by,entered_at,description,is_active,created_at,updated_at,work_package_id,absence_code,is_billable,notes,is_technical
926389a7-8a28-40f1-8ff9-7f19e956580d,fa740b69-3551-4730-a26d-f44aac5b3f56,9cdec770-8078-4426-a220-4520032e2acf,2026-01-09,6,work,manual,null,null,null,null,d2c2a722-94c8-49d0-87e7-755c95bba02d,2026-03-02 12:20:30.394+00,null,true,2026-03-02 12:20:31.012425+00,2026-03-02 12:20:30.394+00,013cb68d-bbe2-45fe-b796-cfb2a51a9097,null,true,null,null
112025c2-910e-40a5-bbf9-a01f213c1ce9,26849e30-a026-45ae-814f-af82f129a74a,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2026-01-09,5.6,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 20:04:45.455+00,null,true,2026-03-22 20:03:52.383404+00,2026-03-22 20:04:46.825967+00,3af5fdcb-2bd2-4277-8d82-2ce312c5ef02,null,true,null,null
54172b9b-b677-4870-b157-44b85965fa24,1edb3a61-b1d4-4889-a89f-b43401ccf5a2,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2026-01-09,9,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 20:08:26.891+00,null,true,2026-03-22 20:08:28.184465+00,2026-03-22 20:08:26.891+00,4c8525f3-3b06-489a-bd9d-708d2ae2f996,null,true,null,null
fcfe5e32-6196-4e5d-8459-41ed1496bd30,15e5f959-410f-489c-b055-7591d6922751,cada9ea4-45a5-42d4-981e-3a6ac60efa62,2026-01-09,8,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-24 09:40:38.815+00,null,true,2026-03-24 09:39:37.539627+00,2026-03-24 09:40:39.646737+00,null,U,false,null,null
76ae5f2a-6d11-4882-8e3e-9b3f79205b6c,07f24df6-84e1-4eb7-91d2-41d2b5e5936a,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2026-01-09,4,work,manual,null,null,null,null,1dd66dc8-96f5-40bb-846e-9f344f64b9f2,2026-03-26 06:11:55.081+00,null,true,2026-03-26 06:11:55.914744+00,2026-03-26 06:11:55.081+00,27b8a431-e9a2-45fc-a9c6-6faa895022be,null,true,null,null
b9790937-5bc4-4511-96ff-07c64d6f87dc,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2026-01-12,8,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 11:57:29.189+00,null,false,2026-03-02 11:57:29.798436+00,2026-03-02 11:59:27.757145+00,null,null,false,null,null
2f095124-b4c5-48f5-acf9-e295d50bf7da,fa740b69-3551-4730-a26d-f44aac5b3f56,9cdec770-8078-4426-a220-4520032e2acf,2026-01-12,6,work,manual,null,null,null,null,d2c2a722-94c8-49d0-87e7-755c95bba02d,2026-03-02 12:20:30.394+00,null,true,2026-03-02 12:20:31.064159+00,2026-03-02 12:20:30.394+00,013cb68d-bbe2-45fe-b796-cfb2a51a9097,null,true,null,null
d8c0043c-9515-4800-a188-fcc1a9bfde0a,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2026-01-12,8,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 20:28:19.918+00,null,false,2026-03-02 20:27:27.337401+00,2026-03-02 20:28:38.061171+00,274ab1d6-143b-4b38-9bb6-1c61ff6d356e,null,true,null,null
44bcb305-0623-46ef-aa32-43eec0aae03d,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2026-01-12,8,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 20:37:18.38+00,null,false,2026-03-02 20:37:18.773454+00,2026-03-02 20:37:30.315459+00,274ab1d6-143b-4b38-9bb6-1c61ff6d356e,null,true,null,null
a9de51e8-c878-448a-b175-f113a2b50886,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2026-01-12,8,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 20:43:42.084+00,null,false,2026-03-02 20:38:27.53604+00,2026-03-02 20:43:59.054981+00,null,null,false,null,null
1582650e-f40a-406d-b363-84d09f65df9d,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2026-01-12,8,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 20:52:26.808+00,null,true,2026-03-02 20:52:27.573878+00,2026-03-02 20:52:26.808+00,null,null,false,null,null
929b208e-ffa1-440d-be49-bb668df1c4b4,26849e30-a026-45ae-814f-af82f129a74a,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2026-01-12,7.6,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 20:04:45.455+00,null,true,2026-03-22 20:03:52.521321+00,2026-03-22 20:04:46.967792+00,null,U,false,null,null
5c92f3a3-a8e9-4efd-a8d7-8a15e129fca3,1edb3a61-b1d4-4889-a89f-b43401ccf5a2,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2026-01-12,7.6,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 20:08:26.891+00,null,true,2026-03-22 20:08:28.45372+00,2026-03-22 20:08:26.891+00,null,U,false,null,null
80cad15f-3088-4a74-a274-63c35449246b,15e5f959-410f-489c-b055-7591d6922751,cada9ea4-45a5-42d4-981e-3a6ac60efa62,2026-01-12,8,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-24 09:39:36.571+00,null,false,2026-03-24 09:39:37.645663+00,2026-03-24 09:40:04.93371+00,c63b62e4-529c-450e-985f-a3d7c7723f99,null,true,null,null
937f162d-df93-465f-9855-2e44837f72b3,15e5f959-410f-489c-b055-7591d6922751,cada9ea4-45a5-42d4-981e-3a6ac60efa62,2026-01-12,8,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-24 09:40:38.815+00,null,true,2026-03-24 09:40:39.741803+00,2026-03-24 09:40:38.815+00,c63b62e4-529c-450e-985f-a3d7c7723f99,null,true,null,null
9f8e1d1b-8f24-497a-b064-c51291dd9847,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2026-01-13,8,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 11:57:29.189+00,null,false,2026-03-02 11:57:29.849273+00,2026-03-02 11:59:27.757145+00,null,null,false,null,null
88b95be6-5ffe-43fd-be0c-6f763a89273d,fa740b69-3551-4730-a26d-f44aac5b3f56,9cdec770-8078-4426-a220-4520032e2acf,2026-01-13,6,work,manual,null,null,null,null,d2c2a722-94c8-49d0-87e7-755c95bba02d,2026-03-02 12:20:30.394+00,null,true,2026-03-02 12:20:31.121264+00,2026-03-02 12:20:30.394+00,013cb68d-bbe2-45fe-b796-cfb2a51a9097,null,true,null,null
895aed0c-a3d3-41a6-8069-471bc9229cdf,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2026-01-13,8,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 20:28:19.918+00,null,false,2026-03-02 20:27:27.388157+00,2026-03-02 20:28:38.061171+00,274ab1d6-143b-4b38-9bb6-1c61ff6d356e,null,true,null,null
228a7dac-9a0f-4dc8-9762-e425b006f2cc,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2026-01-13,8,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 20:37:18.38+00,null,false,2026-03-02 20:37:18.825211+00,2026-03-02 20:37:30.315459+00,274ab1d6-143b-4b38-9bb6-1c61ff6d356e,null,true,null,null
6c178fd8-99a0-409d-8c74-3cb4ef69b6e4,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2026-01-13,8,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 20:43:42.084+00,null,false,2026-03-02 20:38:27.592157+00,2026-03-02 20:43:59.054981+00,null,null,false,null,null
3a0e207b-3092-4e61-badc-d0d500562db5,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2026-01-13,8,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 20:52:26.808+00,null,true,2026-03-02 20:52:27.629805+00,2026-03-02 20:52:26.808+00,null,null,false,null,null
5a26453f-dba5-47d4-898e-60257b3b92c7,26849e30-a026-45ae-814f-af82f129a74a,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2026-01-13,7.6,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 20:04:45.455+00,null,true,2026-03-22 20:03:52.688089+00,2026-03-22 20:04:47.122743+00,null,U,false,null,null
b49ccd45-0542-4317-b404-0de9acae7cbd,1edb3a61-b1d4-4889-a89f-b43401ccf5a2,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2026-01-13,7.6,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 20:08:26.891+00,null,true,2026-03-22 20:08:28.620611+00,2026-03-22 20:08:26.891+00,null,U,false,null,null
68a4df13-6204-4670-8b0e-ec8c7871f515,15e5f959-410f-489c-b055-7591d6922751,cada9ea4-45a5-42d4-981e-3a6ac60efa62,2026-01-13,8,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-24 09:39:36.571+00,null,false,2026-03-24 09:39:37.76591+00,2026-03-24 09:40:04.93371+00,c63b62e4-529c-450e-985f-a3d7c7723f99,null,true,null,null
092add11-6e53-4f38-ab77-fe688c321b02,15e5f959-410f-489c-b055-7591d6922751,cada9ea4-45a5-42d4-981e-3a6ac60efa62,2026-01-13,8,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-24 09:40:38.815+00,null,true,2026-03-24 09:40:39.854399+00,2026-03-24 09:40:38.815+00,c63b62e4-529c-450e-985f-a3d7c7723f99,null,true,null,null
36eed191-49a1-465d-9a65-7682d6ebf0e2,07f24df6-84e1-4eb7-91d2-41d2b5e5936a,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2026-01-13,4,work,manual,null,null,null,null,1dd66dc8-96f5-40bb-846e-9f344f64b9f2,2026-03-26 06:11:55.081+00,null,true,2026-03-26 06:11:56.012134+00,2026-03-26 06:11:55.081+00,27b8a431-e9a2-45fc-a9c6-6faa895022be,null,true,null,null
c420784c-42e4-4fcc-9b2d-b42cbf759483,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2026-01-14,8,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 11:57:29.189+00,null,false,2026-03-02 11:57:29.906689+00,2026-03-02 11:59:27.757145+00,null,null,false,null,null
b18d0352-8a7e-49f6-b80a-793198d2214c,fa740b69-3551-4730-a26d-f44aac5b3f56,9cdec770-8078-4426-a220-4520032e2acf,2026-01-14,6,work,manual,null,null,null,null,d2c2a722-94c8-49d0-87e7-755c95bba02d,2026-03-02 12:20:30.394+00,null,true,2026-03-02 12:20:31.180588+00,2026-03-02 12:20:30.394+00,013cb68d-bbe2-45fe-b796-cfb2a51a9097,null,true,null,null
06ff9012-3053-496b-9fef-52c03e37d580,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2026-01-14,8,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 20:28:19.918+00,null,false,2026-03-02 20:27:27.433843+00,2026-03-02 20:28:38.061171+00,274ab1d6-143b-4b38-9bb6-1c61ff6d356e,null,true,null,null
6f3ac3b0-c20d-477b-bf0b-44283a576c14,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2026-01-14,8,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 20:37:18.38+00,null,false,2026-03-02 20:37:18.881768+00,2026-03-02 20:37:30.315459+00,274ab1d6-143b-4b38-9bb6-1c61ff6d356e,null,true,null,null
e463bd19-14c2-4df2-9fd6-7c09cdd85316,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2026-01-14,8,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 20:43:42.084+00,null,false,2026-03-02 20:38:27.652275+00,2026-03-02 20:43:59.054981+00,null,null,false,null,null
b5756a4e-7be0-4e53-8757-5018d9e78308,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2026-01-14,8,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 20:52:26.808+00,null,true,2026-03-02 20:52:27.68523+00,2026-03-02 20:52:26.808+00,null,null,false,null,null
5ab54022-defc-4694-8e7e-2b08782023c4,26849e30-a026-45ae-814f-af82f129a74a,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2026-01-14,7.6,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 20:04:45.455+00,null,true,2026-03-22 20:03:52.839883+00,2026-03-22 20:04:47.270005+00,null,U,false,null,null
294b9d16-8d09-477f-9512-bc4febdab0f5,1edb3a61-b1d4-4889-a89f-b43401ccf5a2,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2026-01-14,7.6,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 20:08:26.891+00,null,true,2026-03-22 20:08:28.75443+00,2026-03-22 20:08:26.891+00,null,U,false,null,null
1988afee-f8dc-42d5-8c1d-ca917cef71bb,15e5f959-410f-489c-b055-7591d6922751,cada9ea4-45a5-42d4-981e-3a6ac60efa62,2026-01-14,8,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-24 09:39:36.571+00,null,false,2026-03-24 09:39:37.949326+00,2026-03-24 09:40:04.93371+00,c63b62e4-529c-450e-985f-a3d7c7723f99,null,true,null,null
9cdd3bef-3199-432a-b384-aef8e07f6255,15e5f959-410f-489c-b055-7591d6922751,cada9ea4-45a5-42d4-981e-3a6ac60efa62,2026-01-14,5,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-24 09:40:38.815+00,null,true,2026-03-24 09:40:40.004945+00,2026-03-24 09:40:38.815+00,c63b62e4-529c-450e-985f-a3d7c7723f99,null,true,null,null
7c5afad4-f049-473b-a67c-4f828f147f20,15e5f959-410f-489c-b055-7591d6922751,cada9ea4-45a5-42d4-981e-3a6ac60efa62,2026-01-14,3,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-24 09:40:38.815+00,null,true,2026-03-24 09:40:40.126368+00,2026-03-24 09:40:38.815+00,4ea2c62b-7a42-4b68-8703-29150b1ade0f,null,true,null,null
32ba9acd-1bb0-4e3b-bd60-2bc0916e3e22,07f24df6-84e1-4eb7-91d2-41d2b5e5936a,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2026-01-14,4,work,manual,null,null,null,null,1dd66dc8-96f5-40bb-846e-9f344f64b9f2,2026-03-26 06:11:55.081+00,null,true,2026-03-26 06:11:56.111251+00,2026-03-26 06:11:55.081+00,27b8a431-e9a2-45fc-a9c6-6faa895022be,null,true,null,null
49d1c671-2a3c-4431-a684-f7cff9c0b4cf,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2026-01-15,8,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 11:57:29.189+00,null,false,2026-03-02 11:57:29.975866+00,2026-03-02 11:59:27.757145+00,null,null,false,null,null
00365c79-f612-4ba6-8a32-76ab21a95841,fa740b69-3551-4730-a26d-f44aac5b3f56,9cdec770-8078-4426-a220-4520032e2acf,2026-01-15,6,work,manual,null,null,null,null,d2c2a722-94c8-49d0-87e7-755c95bba02d,2026-03-02 12:20:30.394+00,null,true,2026-03-02 12:20:31.233287+00,2026-03-02 12:20:30.394+00,013cb68d-bbe2-45fe-b796-cfb2a51a9097,null,true,null,null
8616a53c-ffdc-423b-8095-9274fe27e32e,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2026-01-15,8,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 20:28:19.918+00,null,false,2026-03-02 20:27:27.481186+00,2026-03-02 20:28:38.061171+00,274ab1d6-143b-4b38-9bb6-1c61ff6d356e,null,true,null,null
b18009ac-ed0d-4e51-9551-af94c71a04ac,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2026-01-15,8,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 20:37:18.38+00,null,false,2026-03-02 20:37:18.929911+00,2026-03-02 20:37:30.315459+00,274ab1d6-143b-4b38-9bb6-1c61ff6d356e,null,true,null,null
61fc802c-8488-41bb-9ab9-6b041f5ed665,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2026-01-15,8,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 20:43:42.084+00,null,false,2026-03-02 20:38:27.711676+00,2026-03-02 20:43:59.054981+00,null,null,false,null,null
eff59cab-48ee-4d1a-849b-49c7f6825b48,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2026-01-15,8,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 20:52:26.808+00,null,true,2026-03-02 20:52:27.741715+00,2026-03-02 20:52:26.808+00,null,null,false,null,null
e3f43659-cf41-41d0-9e33-cab639f42139,26849e30-a026-45ae-814f-af82f129a74a,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2026-01-15,7.6,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 20:04:45.455+00,null,true,2026-03-22 20:03:52.997263+00,2026-03-22 20:04:47.420891+00,null,U,false,null,null
648f3557-b619-457d-9553-8495db863552,1edb3a61-b1d4-4889-a89f-b43401ccf5a2,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2026-01-15,7.6,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 20:08:26.891+00,null,true,2026-03-22 20:08:28.917924+00,2026-03-22 20:08:26.891+00,null,U,false,null,null
76c9ce53-928c-42fa-a950-05debe230108,15e5f959-410f-489c-b055-7591d6922751,cada9ea4-45a5-42d4-981e-3a6ac60efa62,2026-01-15,8,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-24 09:39:36.571+00,null,false,2026-03-24 09:39:38.057965+00,2026-03-24 09:40:04.93371+00,c63b62e4-529c-450e-985f-a3d7c7723f99,null,true,null,null
be4ce7d6-6f72-4e48-ab66-af705b7873da,15e5f959-410f-489c-b055-7591d6922751,cada9ea4-45a5-42d4-981e-3a6ac60efa62,2026-01-15,8,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-24 09:40:38.815+00,null,true,2026-03-24 09:40:40.229456+00,2026-03-24 09:40:38.815+00,4ea2c62b-7a42-4b68-8703-29150b1ade0f,null,true,null,null
f336bde3-c742-430e-ac53-87c01e7dbe41,07f24df6-84e1-4eb7-91d2-41d2b5e5936a,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2026-01-15,4,work,manual,null,null,null,null,1dd66dc8-96f5-40bb-846e-9f344f64b9f2,2026-03-26 06:11:55.081+00,null,true,2026-03-26 06:11:56.210081+00,2026-03-26 06:11:55.081+00,27b8a431-e9a2-45fc-a9c6-6faa895022be,null,true,null,null
b0e1cf4b-107e-46a1-89b5-dfab503f3eae,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2026-01-16,8,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 11:57:29.189+00,null,false,2026-03-02 11:57:30.026073+00,2026-03-02 11:59:27.757145+00,null,null,false,null,null
50b5bc37-486e-48af-ba0f-8103ea985e61,fa740b69-3551-4730-a26d-f44aac5b3f56,9cdec770-8078-4426-a220-4520032e2acf,2026-01-16,8,work,manual,null,null,null,null,d2c2a722-94c8-49d0-87e7-755c95bba02d,2026-03-02 12:20:30.394+00,null,true,2026-03-02 12:20:31.292676+00,2026-03-02 12:20:30.394+00,null,U,false,null,null
b19588f1-f5e1-4c56-9b6f-c6c026790a9f,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2026-01-16,8,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 20:28:19.918+00,null,false,2026-03-02 20:27:27.526101+00,2026-03-02 20:28:38.061171+00,274ab1d6-143b-4b38-9bb6-1c61ff6d356e,null,true,null,null
e433c1a9-49d0-439e-a930-5c1cf8ecd198,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2026-01-16,8,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 20:37:18.38+00,null,false,2026-03-02 20:37:18.984167+00,2026-03-02 20:37:30.315459+00,274ab1d6-143b-4b38-9bb6-1c61ff6d356e,null,true,null,null
8a138d3c-d994-4ba7-9e7d-54b4298ed66a,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2026-01-16,8,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 20:43:42.084+00,null,false,2026-03-02 20:38:27.76878+00,2026-03-02 20:43:59.054981+00,null,null,false,null,null
d00a5a96-8a5e-4296-aaf7-11d21ae29230,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2026-01-16,8,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 20:52:26.808+00,null,true,2026-03-02 20:52:27.791785+00,2026-03-02 20:52:26.808+00,null,null,false,null,null
13de0d7d-4195-4c94-b163-51f4b22d9126,26849e30-a026-45ae-814f-af82f129a74a,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2026-01-16,5.6,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 20:04:45.455+00,null,true,2026-03-22 20:03:53.1388+00,2026-03-22 20:04:47.557188+00,3af5fdcb-2bd2-4277-8d82-2ce312c5ef02,null,true,null,null
83138ade-2222-4886-a8e5-70328cff1a25,1edb3a61-b1d4-4889-a89f-b43401ccf5a2,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2026-01-16,9,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-22 20:08:26.891+00,null,true,2026-03-22 20:08:29.206336+00,2026-03-22 20:08:26.891+00,4c8525f3-3b06-489a-bd9d-708d2ae2f996,null,true,null,null
a3c3c29f-5617-4d1b-8a1b-69e8755aaebc,15e5f959-410f-489c-b055-7591d6922751,cada9ea4-45a5-42d4-981e-3a6ac60efa62,2026-01-16,8,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-24 09:39:36.571+00,null,false,2026-03-24 09:39:38.161426+00,2026-03-24 09:40:04.93371+00,c63b62e4-529c-450e-985f-a3d7c7723f99,null,true,null,null
cf2d39d2-497f-4ab8-8d2d-8d93d5ec9d9c,15e5f959-410f-489c-b055-7591d6922751,cada9ea4-45a5-42d4-981e-3a6ac60efa62,2026-01-16,8,work,manual,null,null,null,null,fb8513ee-5592-4bc4-8c2f-b7cf42c38dfb,2026-03-24 09:40:38.815+00,null,true,2026-03-24 09:40:40.329272+00,2026-03-24 09:40:38.815+00,4ea2c62b-7a42-4b68-8703-29150b1ade0f,null,true,null,null
8fbe9134-8348-45fb-99f0-d5362c819ca6,07f24df6-84e1-4eb7-91d2-41d2b5e5936a,5d73f3d3-b6c5-4368-b753-1dcf38c16102,2026-01-16,4,work,manual,null,null,null,null,1dd66dc8-96f5-40bb-846e-9f344f64b9f2,2026-03-26 06:11:55.081+00,null,true,2026-03-26 06:11:56.305265+00,2026-03-26 06:11:55.081+00,27b8a431-e9a2-45fc-a9c6-6faa895022be,null,true,null,null
7dbe1bc0-c1b7-4e68-976c-1a0e78ee8d09,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2026-01-19,8,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 11:57:29.189+00,null,false,2026-03-02 11:57:30.080614+00,2026-03-02 11:59:27.757145+00,null,null,false,null,null
80da6e5c-cee2-4595-9655-d1a2eb3c887a,fa740b69-3551-4730-a26d-f44aac5b3f56,9cdec770-8078-4426-a220-4520032e2acf,2026-01-19,6,work,manual,null,null,null,null,d2c2a722-94c8-49d0-87e7-755c95bba02d,2026-03-02 12:20:30.394+00,null,true,2026-03-02 12:20:31.354001+00,2026-03-02 12:20:30.394+00,013cb68d-bbe2-45fe-b796-cfb2a51a9097,null,true,null,null
371ebcfb-ce2f-4150-9f1b-569d7c744c9d,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2026-01-19,8,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 20:27:26.651+00,null,false,2026-03-02 20:27:27.574001+00,2026-03-02 20:27:57.211184+00,274ab1d6-143b-4b38-9bb6-1c61ff6d356e,null,true,null,null
9ba2aa3d-53c6-49d1-88f4-0364ea03c42e,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2026-01-19,8,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 20:28:19.918+00,null,false,2026-03-02 20:28:20.729022+00,2026-03-02 20:28:38.061171+00,274ab1d6-143b-4b38-9bb6-1c61ff6d356e,null,true,null,null
65144fba-7f35-474f-a349-082c50851c5c,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2026-01-19,8,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 20:43:42.084+00,null,false,2026-03-02 20:38:27.827315+00,2026-03-02 20:43:59.054981+00,null,null,false,null,null
89a61631-6c80-4900-a4ad-ffb5b0ed0dde,6c868fe7-61fe-48bd-8f6c-1095a81cec04,9cdec770-8078-4426-a220-4520032e2acf,2026-01-19,8,work,manual,null,null,null,null,d800f7c1-d56f-420e-b301-2826c837343a,2026-03-02 20:52:26.808+00,null,true,2026-03-02 20:52:27.841638+00,2026-03-02 20:52:26.808+00,null,null,false,null,null
